feature_id,layer_id,source_status,operational_status_code,operational_status_ar,evidence_type,evidence_reference,confidence,institutional_confirmation_required,notes
LY-FNB-CAF-TRI-00233,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00234,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00235,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00236,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00237,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00238,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00239,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00240,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00241,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00242,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00243,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00244,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00245,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00246,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00247,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00248,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00249,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00250,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00251,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00252,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00253,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00254,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00255,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00256,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00257,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00258,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00259,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00260,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00261,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00262,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00263,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00264,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00265,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00266,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00267,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00268,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00269,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00270,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00271,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00272,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00273,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00274,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00275,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00276,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00277,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00278,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00279,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00280,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00281,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00282,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00283,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00284,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00285,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00286,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00287,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00288,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00289,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00290,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00291,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00292,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00293,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00294,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00295,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00296,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00297,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00298,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00299,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00300,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00301,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00302,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00303,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00304,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00305,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00306,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00307,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00308,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00309,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00310,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00311,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00312,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00313,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00314,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00315,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00316,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00317,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00318,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00319,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00320,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00321,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00322,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00323,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00324,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00325,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00326,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00327,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00328,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00329,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00330,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00331,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00332,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00333,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00334,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00335,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00336,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
LY-FNB-CAF-TRI-00337,tripoliCafes,active,unknown,غير محدد,derived_from_existing_fields,data/incoming/tripoli-cafes.kml,high,true,Unknown does not mean closed.
