review_id,image_id,master_image_id,source_relative_path,review_priority,feature_id_before,feature_id_proposed,layer_id,feature_name_ar,visual_match_status,reviewer_decision,verified_role,technical_quality_before,technical_quality_after,duplicate_decision,rights_status,rights_evidence,publication_permission,attribution_required,source_credit,reviewer_name,review_date,decision_confidence,manual_review_completed,validation_method,notes
P2REV-002461,IMG-E39CC031E0398CB9,IMG-E39CC031E0398CB9,assets/images/investment/investment-LY-INV-000373-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002462,IMG-A7ED8DCF2BD7BC71,IMG-E39CC031E0398CB9,assets/images/investment/investment-LY-INV-000373-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002463,IMG-119F2855B0272866,IMG-119F2855B0272866,assets/images/investment/investment-LY-INV-000373-03.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002464,IMG-3E51C91C984D235A,IMG-119F2855B0272866,assets/images/investment/investment-LY-INV-000373-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002465,IMG-ED18EDDB741D1F0A,IMG-ED18EDDB741D1F0A,assets/images/investment/investment-LY-INV-000374-01.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002466,IMG-0D74F9F296DF86DD,IMG-ED18EDDB741D1F0A,assets/images/investment/investment-LY-INV-000374-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002467,IMG-5A6937F8A5E335B8,IMG-5A6937F8A5E335B8,assets/images/investment/investment-LY-INV-000374-02.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002468,IMG-8E1D2687C2584EF2,IMG-5A6937F8A5E335B8,assets/images/investment/investment-LY-INV-000374-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002469,IMG-807AB6F354BF0E02,IMG-807AB6F354BF0E02,assets/images/investment/investment-LY-INV-000374-03.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002470,IMG-AFEF705E110272D8,IMG-807AB6F354BF0E02,assets/images/investment/investment-LY-INV-000374-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002471,IMG-F10441A952097303,IMG-F10441A952097303,assets/images/investment/investment-LY-INV-000374-04.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002472,IMG-9F069DAF289EA0A0,IMG-F10441A952097303,assets/images/investment/investment-LY-INV-000374-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002473,IMG-C3DD1A72064B8D6F,IMG-C3DD1A72064B8D6F,assets/images/investment/investment-LY-INV-000374-05.png,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002474,IMG-1DF45172B1BF7BD2,IMG-C3DD1A72064B8D6F,assets/images/investment/investment-LY-INV-000374-05.webp,PRIORITY_C,,,,,cannot_determine,defer,,thumbnail_only,thumbnail_only,exact_sha_duplicate,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002475,IMG-DBD8425A1CC2BD0C,IMG-DBD8425A1CC2BD0C,assets/images/investment/investment-LY-INV-000375-01.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002476,IMG-56BDA2EE9920B08F,IMG-DBD8425A1CC2BD0C,assets/images/investment/investment-LY-INV-000375-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002477,IMG-0541609E0DD4A51E,IMG-0541609E0DD4A51E,assets/images/investment/investment-LY-INV-000375-02.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002478,IMG-DF26C4E36ED7B034,IMG-0541609E0DD4A51E,assets/images/investment/investment-LY-INV-000375-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002479,IMG-C40226F22194EFAF,IMG-C40226F22194EFAF,assets/images/investment/investment-LY-INV-000375-03.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002480,IMG-FDE5646C88F8A201,IMG-C40226F22194EFAF,assets/images/investment/investment-LY-INV-000375-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002481,IMG-B8A9EE245BA8AD26,IMG-B8A9EE245BA8AD26,assets/images/investment/investment-LY-INV-000376-01.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002482,IMG-82B1A4A741332239,IMG-B8A9EE245BA8AD26,assets/images/investment/investment-LY-INV-000376-01.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002483,IMG-CB8A3C8F35302B7F,IMG-CB8A3C8F35302B7F,assets/images/investment/investment-LY-INV-000376-02.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002484,IMG-0BBAF6F36CF7A00C,IMG-CB8A3C8F35302B7F,assets/images/investment/investment-LY-INV-000376-02.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002485,IMG-00FDF573A183886E,IMG-00FDF573A183886E,assets/images/investment/investment-LY-INV-000376-03.png,PRIORITY_B,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002486,IMG-5E22B21F7749D0EC,IMG-00FDF573A183886E,assets/images/investment/investment-LY-INV-000376-03.webp,PRIORITY_C,,,,,cannot_determine,defer,,high,high,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002487,IMG-DD8AEC627ECF60C5,IMG-DD8AEC627ECF60C5,assets/images/investment/investment-LY-INV-000376-04.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002488,IMG-4D67BC09A1333FBB,IMG-DD8AEC627ECF60C5,assets/images/investment/investment-LY-INV-000376-04.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002489,IMG-072C1530A89D2FB5,IMG-072C1530A89D2FB5,assets/images/investment/investment-LY-INV-000376-05.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002490,IMG-F0F2583378C9E41D,IMG-072C1530A89D2FB5,assets/images/investment/investment-LY-INV-000376-05.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002491,IMG-7639A0A142266F7C,IMG-DF4A3DD398AE2330,assets/images/investment/investment-LY-INV-000376-06.png,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002492,IMG-40A4CEF3C7D8CB1D,IMG-DF4A3DD398AE2330,assets/images/investment/investment-LY-INV-000376-06.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002493,IMG-BA3D98BA22514336,IMG-BA3D98BA22514336,assets/images/investment/investment-LY-INV-000376-07.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002494,IMG-774BCD236E911A48,IMG-BA3D98BA22514336,assets/images/investment/investment-LY-INV-000376-07.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002495,IMG-FA81416231B274E6,IMG-FA81416231B274E6,assets/images/investment/investment-LY-INV-000376-08.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002496,IMG-87D60A0783EA2946,IMG-FA81416231B274E6,assets/images/investment/investment-LY-INV-000376-08.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002497,IMG-B3EE89E382B519CD,IMG-B3EE89E382B519CD,assets/images/investment/investment-LY-INV-000376-09.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002498,IMG-618FD0671A7AB497,IMG-B3EE89E382B519CD,assets/images/investment/investment-LY-INV-000376-09.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002499,IMG-886F37BDB7A20062,IMG-886F37BDB7A20062,assets/images/investment/investment-LY-INV-000376-10.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002500,IMG-C79361B7F007A7C9,IMG-886F37BDB7A20062,assets/images/investment/investment-LY-INV-000376-10.webp,PRIORITY_C,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
P2REV-002501,IMG-255FB8237A2F0054,IMG-255FB8237A2F0054,assets/images/investment/investment-LY-INV-000378-01.png,PRIORITY_B,,,,,cannot_determine,defer,,acceptable,acceptable,file_and_metadata_validated,unknown,No explicit local permission document linked,requires_review,unknown,,,,,false,automatic_validation,Awaiting human visual and documented rights review.
